LakeID,Lake_Name,Sample_Name,Sample_Date,ESF_no,UFI_no,Data_Provider,Info_Type,LocationID,Latitude,Longitude,Sample_Depth_m,Secchi_Depth_m,DO_mg.L,Bottom_DO_mg.L,pH,TP_mg.L,Conductance_umho.cm,Temperature_Air_C,Temperature_Water_C,TN_mg.L,TDN_mg.L,Ammonia_mg.L,Nox_mg.L,Nitrate_mg.L,Nitirite_mg.L,True_Color_PTU,Chloride_mg.L,Calcium_mg.L,Chl.a_probe_ug.L,Extracted_Chl_ug.L,ESF_FP_Chl_ug.L,ESF_FB_BGA_ug.L,ESF_Microcystin_mg.L,HAB_Status,Alkalinity_CaCO3_mg.L,DOC_mg.L,UV_254_1.cm,Iron_ug.L,Manganese_ug.L,Arsenic_ug.L,QA,QB,QC,Surface_Area_ha,County,Major_Basin,Water_Class,Screening_2016
0703CAZ0153,Cazenovia Lake,02-41-11,07/15/2002,,2002199251,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,0.01062,,,26,0.383,,0.027,0.005,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,02-41-01,07/15/2002,,2002199250,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,,5,,,8.49,0.00747,302,26.66666667,24,0.387,,0.005,0.005,,,6,,,,1.5,,,,,,,,,,,2,2,2,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,02-41-12,08/24/2002,,2002242251,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,,,,,0.426,,0.015,0.005,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,02-41-02,08/24/2002,,2002242250,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,,,,6.65,,292,27.77777778,24,0.487,,0.005,0.005,,,10,,,,6.6,,,,,,,,,,,2,1,3,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,04-41-01,07/13/2004,,,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.2195121951219512,,,,6.55,0.0091,257,22.22222222,,1.4866,,0.0261,0.0526,,,13,,,,2,,,,,,,,,,,2,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,04-41.1-11,07/13/2004,,,CSL,BS,0703CAZ0153_CSL_02,,,,,,,,0.0125,,,,1.4775,,0.0219,0.1692,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,04-41-11,07/13/2004,,,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,0.0139,,,,1.2277,,0.005,0.066,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,04-41.1-01,07/13/2004,,,CSL,OW,0703CAZ0153_CSL_02,,,,,,,6.76,0.0142,263,,,0.1809,,0.005,0.0117,,,41,,39.3,,1.8,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,04-41-02,08/24/2004,,,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.3719512195121952,5.487804878,,,7.33,0.0146,233,25,,0.283,,0.0173,0.005,,,27,,,,0.8,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,04-41.1-12,08/24/2004,,,CSL,BS,0703CAZ0153_CSL_02,,,,,,,,0.0112,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,04-41-12,08/24/2004,,,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,0.0129,,,,0.623,,0.0223,0.0175,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,04-41.1-02,08/24/2004,,,CSL,OW,0703CAZ0153_CSL_02,,,,,,,7.35,0.0124,221,,,0.7182,,0.005,0.0157,,,44,,,,0.4,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,04-41-03,09/25/2004,,,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.524390243902439,4.420731707,,,7.85,0.0089,176,21.11111111,,0.3976,,0.0175,0.0158,,,6,,,,10.2,,,,,,,,,,,2,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,04-41.1-13,09/25/2004,,,CSL,BS,0703CAZ0153_CSL_02,,,,,,,,0.0079,,,,0.8197,,0.1718,0.4271,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,04-41-13,09/25/2004,,,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,0.0112,,,,0.7163,,0.026,0.0354,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,04-41.1-03,09/25/2004,,,CSL,OW,0703CAZ0153_CSL_02,,,,,,,7.76,0.0085,210,,,0.1037,,0.005,0.005,,,3,,,,4.4,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,05-41-11,07/20/2005,,5207010,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,0.0136,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,05-41-01,07/20/2005,,5207009,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,5.335365854,,,7.17,0.0136,253.7,29.4,27.2,0.667,,0.049,0.016,,,30,,33.4,,1,,,,,,,,,,,2,3,3,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,05-41-12,08/09/2005,,5224028,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,0.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,05-41-02,08/09/2005,,5224027,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,3.3,,,7.4,0.0139,213.4,27.8,27.2,0.763,,0.134,0.1,,,17,,,,1,,,,,,,,,,,2,4,3,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,05-41-03,08/24/2005,,5242014,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,4.125,,,7.59,0.0103,177.3,23.3,25,0.275,,0.012,0.005,,,22,,,,1.5,,,,,,,,,,,2,3,3,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,05-41-14,09/07/2005,,5252028,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,13.5,,,,,0.1486,,,15.5,,,,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,05-41-04,09/07/2005,,5252027,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,5.125,,,7.87,0.0136,244.1,26.6,25.5,0.077,,0.005,0.005,,,7,,,,0.9,,,,,,,,,,,2,3,3,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,05-41-15,09/19/2005,,5265135,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,13,,,,,0.0215,,,16.1,,,,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,05-41-05,09/19/2005,,5265134,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,7.25,,,7.64,0.0129,226.8,28.9,25.5,0.177,,0.005,0.005,,,7,,30.5,,0.8,,,,,,,,,,,1,3,3,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,06-41-11,07/05/2006,,6188009,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,0.0137,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,06-41-01,07/05/2006,,6188008,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,6.65,,,7.42,0.0262,217,23.3,23.9,0.45146,,0.02484,0.009676,,,30,,,,1.07,,,,,,,,,,,2,3,3,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,06-41-12,07/25/2006,,6209002,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,0.0187,,,15.5,,,,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,06-41-02,07/25/2006,,6209001,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.22,6.75,,,7.16,0.0115,227.3,29.4,26.7,0.52256,,0.02353,0.01069,,,21,,,,2.45,,,,,,,,,,,3,4,4,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,06-41-13,08/09/2006,,6223013,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,13,,,,,0.1849,,,14.4,,,,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,06-41-03,08/09/2006,,6223012,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,4.125,,,8.09,0.0111,252.4,23.9,26.1,0.6004,,0.006,0.006347,,,8,,,,4.34,,,,,,,,,,,3,4,4,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,06-41-14,08/23/2006,,6237012,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,13,,,,,0.0621,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,06-41-04,08/23/2006,,6237011,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,5.75,,,7.44,0.0105,235.6,24.4,23.3,0.81919,,0.04714,0.009368,,,56,,,,1.92,,,,,,,,,,,2,4,4,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,06-41-15,09/06/2006,,6251008,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,13,,,,,0.1836,,,14.4,,,,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,06-41-05,09/06/2006,,6251007,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,5.625,,,7.25,0.0155,166.3,23.3,21.7,0.48161,,0.19349,0.48905,,,11,,36.91,,3.14,,,,,,,,,,,3,4,4,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,07-41-11,07/09/2007,,7193050,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,0.0089,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,07-41-01,07/09/2007,,7193049,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,5.75,,,7.26,0.0124,227.1,31.1,,0.44463,,0.02052,0.006555,,0.0015,48,,32.43,,2.7,,,,,,,,,,,2,4,4,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,07-41-12,08/01/2007,,7215008,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,13.5,,,,,0.0122,,,16.7,,,,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,07-41-02,08/01/2007,,7215007,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,3.25,,,7.96,0.0074,192.9,33.3,26.7,0.74903,,0.01058,0.01342,,0.0007,33,,,,0.21,,,,,,,,,,,2,4,3,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,07-41-13,08/19/2007,,7233064,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,0.0915,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,07-41-03,08/19/2007,,7233063,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,6.75,,,7.63,0.0122,197.2,21,23,0.32771,,0.006,0.008352,,0.0015,48,,,,0.39,,,,,,,,,,,2,4,4,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,07-41-14,09/30/2007,,7275019,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,0.1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,07-41-04,09/30/2007,,7275018,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,8.5,,,7.66,0.0155,200.1,17,20,0.33547,,0.08894,0.010949,,0.0015,23,,,,2.8,,,,,,,,,,,2,4,4,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,08-41-11,08/27/2008,,8241038,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,0.3514,,,14.4,,,,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,08-41-01,08/27/2008,,8241037,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,,4.625,,,7.41,0.012,230.8,23.3,22.8,0.274727,,0.002,0.009568,,0.001,24,,28.36,,3.02,,,,,,,,,,,3,5,4,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,08-41-12,09/08/2008,,8255023,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,0.0629,,,16.1,,,,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,08-41-02,09/08/2008,,8255022,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,,5.25,,,8.79,0.0135,205.8,24.4,22.5,0.337735,,0.02663,0.00899,,0.001,6,,,,4.39,,,,,,,,,,,2,4,4,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,08-41-13,09/17/2008,,8262038,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,0.3111,,,12.8,,,,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,08-41-03,09/17/2008,,8262037,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,,5.64,,,7.21,0.0144,209.3,23.3,21.1,0.480539,,0.09794,0.022675,,0.006455,14,,,,4.04,,,,,,,,,,,3,5,4,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,08-41-14,09/24/2008,,8274022,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,0.0184,,,18.9,,,,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,08-41-04,09/24/2008,,8274021,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,,5.03,,,8.05,0.0136,204.1,26.7,21.1,0.306031,,0.01006,0.013675,,0.001,24,,,,5.83,,,,,,,,,,,3,5,4,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,08-41-15,10/10/2008,,8291010,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,0.1536,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,08-41-05,10/10/2008,,8291009,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,,4.55,,,7.09,0.0152,211.5,20,17.8,0.381621,,0.02077,0.02372,,0.001,24,,29.98,,6.83,,,,,,,,,,,2,2,4,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,09-41-08,10/21/2009,,,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,,,,,7.86,0.024,211,,,,,0.038,0.030987,,,11,,,,2.4,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,09-41-18,10/21/2009,,,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,0.0423,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,11-41-01,06/11/2011,,,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,4.79,,,7.25,0.0112,257.6,23.3,22.2,0.29,,0.128,0.018,,,38,,37.7,,3.3,,,,,,,,,,,1,2,2,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,11-41-11,06/11/2011,,2011165023,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,0.0088,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,11-41-02,06/25/2011,,,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,5.75,,,7.5,0.0177,275.5,22.2,22.2,0.355,,0.031,0.012416,,,39,,,,2.6,,,,,,,,,,,1,2,3,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,11-41-13,07/10/2011,,2011194037,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,0.0104,,,23.3,,,0.021,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,11-41-03,07/10/2011,,,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,6.65,,,8.52,0.014,292.9,31.7,26.1,0.481,,0.024,0.037038,,,20,,,,2.8,,,,,,,,,,,1,3,3,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,11-41-04,07/24/2011,,,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,5.14,,,7.77,0.0113,266.4,26.7,27.8,0.416,,0.024,0.058997,,,34,,,,2.1,,,.46,,,,,,,,2,2,2,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,11-41-05,08/08/2011,,,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,3.83,,,7.48,0.0141,261.4,,,0.51,,0.029,0.045094,,,24,,31.2,,3.8,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,11-41-15,08/08/2011,,2011222009,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,0.0111,,,,,,0.029,,,,,,,,,,,,,,,,,,1,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,11-41-06,08/29/2011,,,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,4.915,,,7.27,0.0153,263.4,20,22.2,0.379,,0.044,0.04158,,,4,,,,2.5,,,ND,,,,,,,,1,3,1,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,11-41-07,09/22/2011,,,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,4.85,,,7.8,0.0224,238.6,,,0.516,,0.032,0.039061,,,29,,,,4.9,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,11-41-17,09/22/2011,,2011271015,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,0.0482,,,,,,0.039,,,,,,,,,,,,,,,,,,0.3,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,11-41-08,10/10/2011,,,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,4.825,,,7.46,0.0172,209.4,25,20,0.435,,0.018,0.0045,,,30,,,,3.6,,,ND,,,,,,,,3,2,2,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,12-41-11,06/25/2012,,2012179023,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,10.5,,,,,0.0163,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,12-41-01,06/25/2012,,,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,5.125,,,7.4,0.0176,152.9,22.2,23.3,0.433,,0.039,0.016723,,,34,,37.1,,1.9,,,ND,,,,,,,,,3,3,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,12-41-02,07/08/2012,,,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,5.83,,,7.5,0.013,258.9,22.2,24.4,0.342,,0.005,0.005,,,30,,,,1.4,0.59,0,ND,,,,,,,,1,2,2,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,12-41-12,07/08/2012,,2012199021,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,10.5,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,12-41-03,08/06/2012,,,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,4.075,,,7.73,0.0178,166.1,22.2,25.5,0.366,,0.005,0.005,,,41,,,,2.9,3.96,1.43,ND,,,,,,,,1,3,2,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,12-41-13,08/06/2012,,2012221004,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,12,,,,,0.0189,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,12-41-04,08/20/2012,,,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,3.275,,,7.59,0.023,264.8,27.8,23.3,0.516,,0.011,0.005,,,8,,,,7.6,5.41,2.95,ND,,,,,,,,3,4,2,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,12-41-14,08/20/2012,,2012235014,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,12,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,12-41-15,09/07/2012,,2012255011,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,11,,,,,0.0483,,,,,,0.069252,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,12-41-05,09/07/2012,,,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,1.62,,,7.57,0.027,244.5,26.7,23.3,0.578,,0.039044,0.038558,,,,,33.9,,,12.15,10.36,,,,,,,,,4,3,3,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,12-41-B1,09/07/2012,,,CSL,SB,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,,,,,,,,,,,,,,,,243.1,234.98,,Confirmed,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,12-HN-84,09/07/2012,,,CSL,RT,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,,,,,,,,,,,,,,,,,,,Suspicious,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,12-41-06,09/23/2012,,,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,4.9,,,7.3,0.0244,261.6,20,17.8,0.58,,0.079,0.041218,,,,,,,,2.3,0.1,,,,,,,,,1,2,2,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,12-41-16,09/23/2012,,2012271011,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,11,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,12-41-17,09/30/2012,,2012284008,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,11.5,,,,,0.0237,,,,,,0.013,,,,,,,,,,,,,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,12-41-07,09/30/2012,,,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,3.9,,,7.63,0.0247,237.9,15.5,16.7,0.462,,0.005,0.052355,,,9,,,,9.3,3.11,0,ND,,,,,,,,2,2,3,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,12-41-B2,09/30/2012,,,CSL,SB,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,,,,,,,,,,,,,,,,900.5,863.5,115.06,Confirmed with High Toxins,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,12-HN-108,09/30/2012,,,CSL,RT,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,,,,,,,,,,,,,,,,,,,Suspicious,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,12-HN-120,10/12/2012,,,CSL,RT,0703CAZ0153_C,42.9482002,-75.8720016,,,,,,,,,,,,,,,,,,,,,,,,Suspicious,,,,,,,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,12-41-18,10/13/2012,,2012290005,CSL,BS,0703CAZ0153_C,42.9482002,-75.8720016,11,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,,,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
0703CAZ0153,Cazenovia Lake,12-41-08,10/13/2012,,,CSL,OW,0703CAZ0153_C,42.9482002,-75.8720016,1.5,2.9,,,6.88,0.0304,182.6,11.1,13.3,0.502,,0.036488,0.031004,,,4,,,,7.7,3.04,0,.5,,,,,,,,3,1,,479.2,Madison,Seneca-Oneida-Oswego River Basin,A,
