LakeID,Lake Name,Proj. Code,Sample Name,Sample Date,Data Provider,Info Type,LocationID,Latitude,Longitude,Sample Depth (m),Secchi Depth (m),DO (mg/L),Bottom DO (mg/L),pH,TP (mg/L),TDP (mg/L),Conductance (umho/cm),"Temperature, air (deg C)","Temperature, water (deg C)",TN (mg/L),TDN (mg/L),Ammonia (mg/L),NOx (mg/L),Nitrate (mg/L),Nitrite (mg/L),True Color (ptu),Chloride (mg/L),Calcium (mg/L),Chl.a (probe) (ug/L),Extracted Chl.a (ug/L),UFI/SBK FP Chl.a (ug/L),UFI/SBK FP BGA (ug/L),(UFI/SBK Microcystin (ug/L)),ESF FP Chl.a (ug/L),ESF FP BGA (ug/L),ESF Microcystin (ug/L),HAB Status,Alkalinity as CaCO3 (mg/L),DOC (mg/L),UV 254 (1/cm),Iron (ug/L),Manganese (ug/L),Arsenic (ug/L),QA,QB,QC
1201CAN0717,Canada Lake,176,17-176-11,06/11/2017,CSL,BS,1201CAN0717_C,43.1654015,-74.5292969,29,,,,,0.0047,,,,4,,,0.026,,,,,,,,,,,,,,,,,,,,,,,,
1201CAN0717,Canada Lake,176,17-176-16,09/04/2017,CSL,BS,1201CAN0717_C,43.1654015,-74.5292969,28,,,,,0.0047,,,,6,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,
1201CAN0717,Canada Lake,176,17-176-04,08/06/2017,CSL,OW,1201CAN0717_C,43.1654015,-74.5292969,1.5,3.2,,,7.72,0.0053,,38.9,18,21,0.108,,0.034,0.007,,,30,,,,3.4,,,,1.9,0.1,ND,,,,,,,,2,2,2
1201CAN0717,Canada Lake,176,17-176-03,07/16/2017,CSL,OW,1201CAN0717_C,43.1654015,-74.5292969,1.5,3.05,,,7.53,0.0054,,42.3,25,27,0.466,,0.096,0.029,,,28,18.8,,,3.8,,,,2.3,0.4,ND,,,,,,,,2,2,1
1201CAN0717,Canada Lake,176,17-176-15,08/20/2017,CSL,BS,1201CAN0717_C,43.1654015,-74.5292969,28,,,,,0.0057,,,,6,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,
1201CAN0717,Canada Lake,176,17-176-05,08/20/2017,CSL,OW,1201CAN0717_C,43.1654015,-74.5292969,1.5,2.95,,,7.89,0.0059,,39.8,22,21,0.328,,0.025,0.007,,,27,,,,3.9,,,,1.5,0.1,ND,,,,,,,,2,3,
1201CAN0717,Canada Lake,176,17-176-07,09/25/2017,CSL,OW,1201CAN0717_C,43.1654015,-74.5292969,1.5,4.7,,,6.88,0.0059,,43.1,29,22,0.257,,0.02,0.007,,,25,15.4,,,1.9,,,,0.94,0.33,ND,,,,,,,,1,3,1
1201CAN0717,Canada Lake,176,17-176-14,08/06/2017,CSL,BS,1201CAN0717_C,43.1654015,-74.5292969,28,,,,,0.006,,,,6,,,0.049,,,,,,,,,,,,,,,,,,,,,,,,
1201CAN0717,Canada Lake,176,17-176-01,06/11/2017,CSL,OW,1201CAN0717_C,43.1654015,-74.5292969,1.5,3.45,,,6.86,0.0075,,41,29,18,0.196,,0.006,0.104,,,23,,,,1.9,,,,1.4,0.9,ND,,,,,,,,2,2,2
1104FOR0340,Forest Lake,177,16-177-03,07/25/2016,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,2.7,,,8.21,0.0125,,130.7,33,30,0.257,,0.046,0.02,,,21,22.6,,,2.4,,,,,0.04,ND,,,,,,,,1,3,2
1104FOR0340,Forest Lake,177,16-177-01,06/13/2016,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,1.85,,,7.6,0.0076,,157.5,21,22,0.285,,0.016,0.0035,,,22,,,,2.3,,,,,0,ND,,,,,,,,1,2,1
1104FOR0340,Forest Lake,177,16-177-04,08/09/2016,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,2.7,,,7.81,0.0114,,112.7,34,34,0.405,,,,,,19,,,,1.8,,,,,0,ND,,,,,,,,1,3,2
1104FOR0340,Forest Lake,177,16-177-05,08/23/2016,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,2.3,,,8.35,0.0128,,125.1,29,27,0.219,,0.059,0.0035,,,17,,,,3.4,,,,,0,ND,,,,,,,,1,4,2
1104FOR0340,Forest Lake,177,16-177-06,10/02/2016,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,2.3,,,7.36,0.0087,,166.7,29,20,0.281,,,,,,18,,,,1.5,,,,,0,ND,,,,,,,,1,4,3
1104FOR0340,Forest Lake,177,16-177-02,07/04/2016,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,1.85,,,7.32,0.0106,,127.3,33,28,0.315,,,,,,23,,,,1.7,,,,,0,.20881256483469501,,,,,,,,1,3,1
1104FOR0340,Forest Lake,177,15-177-01,06/07/2015,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,2.4,,,7.26,0.0123,,90,32,25,0.274,,0.028,0.016,,,23,,6.75,,4,,,,1.76,0,ND,,,,,,,,1,3,1
1104FOR0340,Forest Lake,177,15-177-02,06/21/2015,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,,2.7,,,7.37,0.0161,,99.8,25,24,0.157,,0,,,,18,,,,5.1,,,,1.36,0,ND,,,,,,,,1,3,1
1104FOR0340,Forest Lake,177,15-177-04,07/27/2015,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,2.6,,,7.71,0.0121,,114,28,28,0.291,,0,,,,20,,,,4,,,,0.66,0,ND,,,,,,,,1,3,1
1104FOR0340,Forest Lake,177,15-177-05,08/17/2015,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,3.1,,,7.99,0.0138,,106.6,30,26,0.793,,0.032,0.029,,,15,,8,,2.4,,,,0.84,0,ND,,,,,,,,1,3,1
1104FOR0340,Forest Lake,177,15-177-06,09/01/2015,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,2.5,,,8.19,0.0143,,127.2,21,22,1.452,,0,,,,15,,,,3,,,,0.99,0,ND,,,,,,,,1,3,2
1104FOR0340,Forest Lake,177,12-177-01,07/10/2012,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,2.8,,,8.11,0.0136,,90.2,28.5,28,0.262,,0.02,0.050999,,,31,,7.7,,5.8,,,,0.6,0,ND,,,,,,,,1,3,1
1104FOR0340,Forest Lake,177,12-177-02,07/23/2012,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,2.275,,,7.96,0.012,,102.2,37,28.5,0.338,,0.025006,0.042696,,,24,,,,3.5,,,,1.23,0.29,ND,,,,,,,,1,4,2
1104FOR0340,Forest Lake,177,12-177-03,08/12/2012,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,2.45,,,7.25,0.0131,,105.1,31,28.5,0.272,,0.036,0.023491,,,19,,,,8.8,,,,2.77,0.54,ND,,,,,,,,1,4,3
1104FOR0340,Forest Lake,177,12-177-04,09/02/2012,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,3,,,6.93,0.0116,,116.3,28,27,0.397631,,0.033,0.005,,,16,,,,2.2,,,,1.95,1.27,ND,,,,,,,,1,5,1
1104FOR0340,Forest Lake,177,13-177-01,07/08/2013,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,2.23,,,6.88,0.0158,,85.5,33.5,28,0.169,,0.032,0.006,,,27,,,,8.8,,,,3.9,0,.44405537913422199,,,,,,,,1,1,1
1104FOR0340,Forest Lake,177,13-177-02,07/22/2013,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,1.98,,,7.25,0.0158,,87,31.5,29.5,0.294972,,0,,,,25,,,,2.5,,,,3.5,0,ND,,,,,,,,2,3,1
1104FOR0340,Forest Lake,177,13-177-03,08/05/2013,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,2.2,,,7.81,0.0118,,94.7,27,26.5,0.168,,0.02,0.006,,,24,,,,2.4,,,,1.3,0,ND,,,,,,,,1,3,1
1104FOR0340,Forest Lake,177,13-177-04,08/21/2013,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,3.13,,,8.3,0.0101,,117.5,36.5,26,0.360376,,0,,,,22,,,,1.3,,,,0.9,0.2,ND,,,,,,,,1,3,1
1104FOR0340,Forest Lake,177,13-177-05,09/03/2013,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,2.95,,,8.56,0.0107,,125.7,27.5,27.5,0.294494,,0.0055,0.006,,,20,,,,0.6,,,,1.8,0,.44795956160762401,,,,,,,,1,3,1
1104FOR0340,Forest Lake,177,13-177-06,09/26/2013,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,2.4,,,7.73,0.0096,,142.2,21,21,0.34,,0,,,,11,,,,1.3,,,,0.6,0,ND,,,,,,,,1,3,1
1104FOR0340,Forest Lake,177,14-177-01,06/21/2014,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,1.7,,,6.68,0.0081,,71.2,24,24,0.371,,0.023,0.033689,,,38,,,,16.3,,,,,0,ND,,,,,,,,1,2,2
1104FOR0340,Forest Lake,177,14-177-02,07/18/2014,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,2.1,,,6.77,0.0116,,88.5,27,27,0.212,,0,,,,23,,,,5.3,,,,,0,ND,,,,,,,,1,3,1
1104FOR0340,Forest Lake,177,14-177-03,07/30/2014,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,2.5,,,7.71,0.0104,,98.7,25.5,26,0.277,,0.033,0.005,,,2,,,,3.5,,,,,0,ND,,,,,,,,1,3,1
1104FOR0340,Forest Lake,177,14-177-04,08/16/2014,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,,2.9,,,7.76,0.0097,,109.7,21,23.5,0.272,,0,,,,18,,,,3.8,,,,,0,ND,,,,,,,,1,3,2
1104FOR0340,Forest Lake,177,15-177-03,07/03/2015,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,2.6,,,7.67,0.0108,,87.3,25,24,0.342,,0.031,0.008,,,21,18.4,,,3.7,,,,3.7,0,ND,,,,,,,,1,3,1
1104FOR0340,Forest Lake,177,17-177-03,07/31/2017,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,2.3,,,7.7,0.0087,,101,32,25,0.402,,0.04,0.007,,,26,21.7,,,4,,,,2,0.5,ND,,,,,,,,1,4,1
1104FOR0340,Forest Lake,177,17-177-04,08/14/2017,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,2.35,,,7.81,0.0088,,110.8,31,27,0.201,,0.027,0.007,,,25,,,,1.9,,,,1.8,0.4,ND,,,,,,,,1,3,2
1104FOR0340,Forest Lake,177,17-177-05,09/04/2017,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,2.45,,,7.77,0.009,,111.1,32,22,0.215,,0.035,0.007,,,20,,8.26,,1.7,,,,1.8,0.2,ND,,,,,,,,1,3,2
1104FOR0340,Forest Lake,177,17-177-07,10/01/2017,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,2.3,,,7.07,0.0096,,72.4,23,22,0.658,,0.01,0.007,,,16,21.9,,,6.9,,,,3.99,0,ND,,,,,,,,1,3,2
1104FOR0340,Forest Lake,177,17-177-06,09/16/2017,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,3.1,,,7.19,0.01,,65.3,29,24,0.649,,0.026,0.007,,,17,,,,2.9,,,,0.53,0.18,ND,,,,,,,,1,4,3
1104FOR0340,Forest Lake,177,17-177-02,07/23/2017,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,2.3,,,7.51,0.0118,,89.4,29,26,0.359,,0.039,0.007,,,30,,,,7.5,,,,1.7,0,ND,,,,,,,,1,3,1
1104FOR0340,Forest Lake,177,17-177-01,06/25/2017,CSL,OW,1104FOR0340_C,43.5648994,-73.7703018,1.5,1.7,,,7.58,0.0211,,97.1,29,26,0.727,,0.129,0.017,,,20,,6.99,,13.1,,,,2.1,0.3,ND,,,,,,,,1,1,1
1102TAC1129,Taconic Lake,181,16-181-01,07/01/2016,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,4.95,,,8.68,0.009,,35.8,22,23,0.15,,0.036,0.011,,,17,,,,0.5,,,,,0,ND,,,,,,,,2,3,2
1102TAC1129,Taconic Lake,181,16-181-02,07/17/2016,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,6.25,,,8.51,0.0052,,27.8,24,16,0.217,,,,,,13,,,,0.5,,,,,0,ND,,,,,,,,,,
1102TAC1129,Taconic Lake,181,16-181-03,08/02/2016,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,4.05,,,7.89,0.0048,,23.9,22,24,0.199,,0.054,0.05,,,15,5,,,0.05,,,,,0.7,ND,No Bloom,,,,,,,2,3,2
1102TAC1129,Taconic Lake,181,16-181-04,08/27/2016,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,4.25,,,7.88,0.0053,,29.7,29,25,0.188,,,,,,14,,,,2,,,,,0,ND,,,,,,,,2,3,2
1102TAC1129,Taconic Lake,181,16-181-05,09/06/2016,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,3.65,,,7.54,0.0061,,33.2,24,24,0.175,,0.0075,0.0035,,,16,,,,1.7,,,,,0,ND,,,,,,,,3,3,2
1102TAC1129,Taconic Lake,181,16-181-06,09/18/2016,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,3.1,,,7.46,0.0071,,33.4,21,21,0.262,,,,,,13,,,,6.3,,,,,0,ND,,,,,,,,2,3,2
1102TAC1129,Taconic Lake,181,15-181-01,06/21/2015,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,3.8,,,8.56,0.0064,,34.9,24,23,0.219,,0.033,0.013,,,6,,3.77,,0.5,,,,1.88,0,ND,,,,,,,,2,3,2
1102TAC1129,Taconic Lake,181,15-181-02,07/05/2015,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,3.4,,,8.6,,,36.3,25,24,0.3,,0,,,,9,,,,2.5,,,,2.2,0,ND,,,,,,,,2,3,2
1102TAC1129,Taconic Lake,181,15-181-03,08/08/2015,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,5,,,7.98,,,34.6,26,25,0.369,,0.034,0.013,,,13,5,,,0.9,,,,0.29,0,ND,,,,,,,,1,3,2
1102TAC1129,Taconic Lake,181,15-181-04,08/25/2015,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,4.3,,,7.5,0.014,,34.9,27,22,0.345,,0,,,,5,,,,,,,,0.1,0,ND,,,,,,,,2,3,1
1102TAC1129,Taconic Lake,181,13-181-01,06/30/2013,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,3.85,,,7.51,0.0065,,33,26.5,24.5,0.261,,0.0055,0.006,,,20,,,,0.5,,,,1.2,0.3,ND,,,,,,,,2,3,2
1102TAC1129,Taconic Lake,181,13-181-02,07/14/2013,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,3.59,,,7.67,0.007,,31.14,27.5,26.5,0.240045,,0,,,,17,,,,0.5,,,,1.7,0.8,ND,,,,,,,,2,3,1
1102TAC1129,Taconic Lake,181,13-181-03,07/28/2013,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,3.475,,,7.36,0.0101,,29.7,19.5,22,0.108,,0.014,0.006,,,16,,,,,,,,0.8,0.3,ND,,,,,,,,2,4,2
1102TAC1129,Taconic Lake,181,13-181-04,08/18/2013,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,4.425,,,7.22,0.0062,,30.4,21,21.5,0.372605,,0,,,,13,,,,1,,,,0.2,0,ND,,,,,,,,2,3,2
1102TAC1129,Taconic Lake,181,13-181-05,09/08/2013,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,4.475,,,6.94,0.003,,31,21,21,0.336112,,0.0055,0.006,,,16,,,,0.8,,,,1.6,0.8,ND,,,,,,,,2,3,2
1102TAC1129,Taconic Lake,181,14-181-01,06/15/2014,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,4.65,,,8.78,0.0064,,31,26.7,19.4,0.304,,0.038,0.012,,,12,,,,1.5,,,,,0,ND,,,,,,,,2,3,1
1102TAC1129,Taconic Lake,181,14-181-02,07/22/2014,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,4.7,,,6.33,0.0087,,28.9,25.5,24.4,0.249,,0,,,,7,,,,0.9,,,,,0,ND,,,,,,,,2,3,2
1102TAC1129,Taconic Lake,181,14-181-03,08/17/2014,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,4.75,,,7.15,0.0056,,23.3,24,18.3,0.271,,0.026,0.01,,,7,,,,1.5,,,,,0,ND,,,,,,,,2,3,2
1102TAC1129,Taconic Lake,181,14-181-04,08/31/2014,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,5.15,,,8.22,0.0043,,37.9,21.7,21.1,0.211,,0,,,,7,,,,1.1,,,,,0.12,52.869749004209787,,,,,,,,2,3,2
1102TAC1129,Taconic Lake,181,14-181-05,09/14/2014,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,5,,,6.86,0.0005,,37.4,13.9,17.2,3.968,,0.092,0.005,,,12,,,,3.5,,,,,0.32,ND,,,,,,,,2,3,2
1102TAC1129,Taconic Lake,181,17-181-06,09/10/2017,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,4.2,,,8.96,0.0039,,32.9,18,18,0.541,,0.043,0.007,,,7,,,,1,,,,1.34,1.05,ND,,,,,,,,2,3,2
1102TAC1129,Taconic Lake,181,17-181-02,07/16/2017,csl,ow,1102TAC1129_C,42.7355003,-73.4126968,1.5,4.5,,,7.86,0.0056,,34.5,26,8,0.397,,0.007,0.007,,,9,,,,1.6,,,,2.1,1.1,ND,,,,,,,,2,3,2
1102TAC1129,Taconic Lake,181,17-181-03,07/30/2017,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,4.3,,,8.57,0.0056,,41.6,21,22,0.249,,0.059,0.007,,,7,23.8,,,1.6,,,,2,0.5,ND,,,,,,,,2,3,2
1102TAC1129,Taconic Lake,181,17-181-05,09/04/2017,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,4.5,,,8.94,0.006,,33.5,21,19,0.674,,0.01,0.007,,,10,,2.77,,0.6,,,,1.9,1.7,ND,,,,,,,,2,3,2
1102TAC1129,Taconic Lake,181,17-181-04,08/17/2017,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,3.6,,,8.76,0.007,,32.5,23,23,0.359,,0.022,0.007,,,9,,,,0.7,,,,2.1,1.7,ND,,,,,,,,2,3,2
1102TAC1129,Taconic Lake,181,17-181-01,07/02/2017,CSL,OW,1102TAC1129_C,42.7355003,-73.4126968,1.5,5.7,,,8.62,0.0107,,39,27,24,0.535,,0.0025,0.007,,,10,,1.68,,0.5,,,,1.9,1.1,ND,,,,,,,,,,
1301FOR0441,Forest Lake,183,16-183-03,07/25/2016,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,2.65,,,6.98,0.0074,,29.2,28,28,0.236,,0.036,0.017,,,13,5,,,2.5,,,,,0,,,,,,,,,2,3,2
1301FOR0441,Forest Lake,183,16-183-03,07/25/2016,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301FOR0441,Forest Lake,183,16-183-04,08/08/2016,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,3.85,,,7.79,0.008,,25.2,27,27,0.339,,,,,,14,,,,2.4,,,,,0,ND,,,,,,,,2,3,2
1301FOR0441,Forest Lake,183,16-183-05,08/22/2016,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,3.25,,,7.53,0.0071,,29.9,19,26,0.209,,0.0075,0.0035,,,16,,,,2.6,,,,,0,ND,,,,,,,,2,3,2
1301FOR0441,Forest Lake,183,16-183-06,09/04/2016,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,3.25,,,7.98,0.0077,,29.7,24,25,0.199,,,,,,17,,,,4.4,,,,,0,ND,,,,,,,,2,3,2
1301FOR0441,Forest Lake,183,16-183-08,09/27/2016,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,4.6,,,7.93,0.0049,,29.9,20,21,0.232,,,,,,13,,,,2.2,,,,,0,ND,,,,,,,,1,3,1
1301FOR0441,Forest Lake,183,16-183-01,06/20/2016,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,3.45,,,7.61,0.0083,,25.3,21,24,0.352,,0.027,0.046,,,20,,,,2.6,,,,,0,ND,,,,,,,,2,3,2
1301FOR0441,Forest Lake,183,15-183-01,06/14/2015,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,3.3,,,7.55,0.0341,,28.4,27,24,0.35,,0.03,0.014,,,8,,2.84,,3.4,,,,1.45,0,ND,,,,,,,,2,3,1
1301FOR0441,Forest Lake,183,15-183-02,07/05/2015,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,3.2,,,7.55,0.055,,23.5,28,27,0.503,,0,,,,11,,,,5.7,,,,1.08,0,ND,,,,,,,,2,3,1
1301FOR0441,Forest Lake,183,15-183-03,07/26/2015,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,3.2,,,7.6,0.0306,,27.1,26,27,0.364,,0.031,0.00275,,,14,5,,,4,,,,1.83,0,ND,,,,,,,,3,3,2
1301FOR0441,Forest Lake,183,15-183-04,08/10/2015,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,2.8,,,7.53,0.0272,,32.9,24,27,0.309,,0,,,,13,,,,4.1,,,,2.7,0,ND,,,,,,,,2,3,1
1301FOR0441,Forest Lake,183,15-183-05,08/24/2015,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,3.4,,,7.73,0.0087,,45.8,25,27,0.336,,0.157,0.00275,,,10,,3.86,,2.3,,,,1.78,0,ND,,,,,,,,2,3,2
1301FOR0441,Forest Lake,183,15-183-06,09/07/2015,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,3.4,,,7.51,0.0437,,26.9,20,22,0.227,,0,,,,9,,,,3.1,,,,1.78,0,ND,,,,,,,,2,3,1
1301FOR0441,Forest Lake,183,13-183-01,07/08/2013,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,3.55,,,6.71,0.0158,,24.8,21.5,25,0.191,,0.022,0.006,,,16,,,,6.8,,,,2.9,0.4,ND,,,,,,,,2,3,2
1301FOR0441,Forest Lake,183,13-183-02,07/23/2013,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,2.75,,,7.33,0.0098,,24.6,25,26.5,0.336635,,0,,,,14,,,,4.6,,,,3.9,0,ND,,,,,,,,2,3,2
1301FOR0441,Forest Lake,183,13-183-03,08/04/2013,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,2.55,,,7.25,0.0137,,25.8,17,23,0.291,,0.021,0.006,,,13,,,,6.4,,,,3.8,0,.99438967815290202,,,,,,,,2,3,2
1301FOR0441,Forest Lake,183,13-183-04,08/18/2013,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,2.3,,,7.55,0.0102,,27.7,20.5,21.5,0.4099,,0,,,,16,,,,7.3,,,,5.5,0,ND,,,,,,,,2,3,2
1301FOR0441,Forest Lake,183,13-183-05,09/02/2013,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,2.65,,,7.5,0.0079,,26.3,24.5,23.5,0.341447,,0.022,0.006,,,23,,,,4.4,,,,3.6,0,ND,,,,,,,,2,3,2
1301FOR0441,Forest Lake,183,13-183-06,09/15/2013,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,2.25,,,7.18,0.0098,,26.7,18,19,0.396601,,0,,,,14,,,,9.8,,,,9.5,0,ND,,,,,,,,3,3,3
1301FOR0441,Forest Lake,183,13-183-07,09/29/2013,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,2.15,,,6.5,0.0106,,25.4,21,16,0.394172,,0.016286,0.006,,,7,,,,5.6,,,,4.5,0,ND,,,,,,,,3,3,2
1301FOR0441,Forest Lake,183,13-183-08,10/14/2013,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,3.5,,,7.03,0.007,,26.4,17.5,15.5,0.412905,,0,,,,13,,,,7.3,,,,4.3,0,ND,,,,,,,,3,3,3
1301FOR0441,Forest Lake,183,14-183-01,06/02/2014,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,4.15,,,7.72,0.0081,,24.2,24.5,20,0.279,,0.024,0.012,,,16,,,,3.7,,,,,0,ND,,,,,,,,2,,2
1301FOR0441,Forest Lake,183,14-183-02,06/21/2014,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,3.65,,,7.15,0.0091,,26.3,20.5,22,0.404,,0,,,,4,,,,3.6,,,,,0,ND,,,,,,,,2,3,2
1301FOR0441,Forest Lake,183,14-183-03,07/13/2014,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,2.55,,,7.5,0.0082,,26.4,23,23,0.272,,0.035,0.015,,,9,,,,6.3,,,,,0,ND,,,,,,,,2,3,2
1301FOR0441,Forest Lake,183,14-183-04,07/27/2014,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,2.65,,,6.86,0.0078,,29.9,22,25,0.326,,0,,,,9,,,,6.1,,,,,0,ND,,,,,,,,2,3,2
1301FOR0441,Forest Lake,183,14-183-05,08/10/2014,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,2.55,,,7.04,0.0077,,29.4,19.5,24,0.306,,0.022,0.005,,,8,,,,4.7,,,,,0,ND,,,,,,,,3,3,2
1301FOR0441,Forest Lake,183,14-183-06,08/26/2014,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,2.55,,,8.46,0.0086,,178.1,18,21.5,1.213,,0,,,,33,,,,42.7,,,,,0,ND,,,,,,,,3,3,3
1301FOR0441,Forest Lake,183,14-183-07,09/15/2014,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,3.25,,,7.41,0.0079,,29.3,19.5,18.5,0.227,,0.033,0.005,,,6,,,,4.7,,,,,0,ND,,,,,,,,2,2,2
1301FOR0441,Forest Lake,183,14-183-08,10/08/2014,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,2.975,,,7.91,0.0103,,26.8,15,15.5,0.355,,0,,,,12,,,,4.7,,,,,0,ND,,,,,,,,2,3,3
1301FOR0441,Forest Lake,183,15-183-07,09/22/2015,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,,4.5,,,7.21,0.0336,,28.1,20,22,0.355,,0.037,0.00275,,,4,5,,,4.6,,,,1.95,0,ND,,,,,,,,2,3,1
1301FOR0441,Forest Lake,183,16-183-02,07/12/2016,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,2.85,,,7.56,0.0094,,29.4,27,26,0.361,,,,,,18,,,,3.1,,,,,,,,,,,,,,2,3,2
1301FOR0441,Forest Lake,183,16-183-07,09/20/2016,CSL,OW,1301FOR0441_C,42.7321014,-73.4609985,1.5,4.2,,,8.07,0.0059,,28.4,26,24,0.201,,0.0075,0.0035,,,15,5,,,2.8,,,,,,,,,,,,,,1,3,1
